ind,"Time, GMT+08:00",am_pm,"Temp, °C",treatment
3264,12/10/21 2:40,pm,28.196,normal
3265,12/10/21 3:00,pm,28.122,normal
3266,12/10/21 3:20,pm,28.147,normal
3267,12/10/21 3:40,pm,28.147,normal
3268,12/10/21 4:00,pm,27.677,normal
3269,12/10/21 4:20,pm,27.407,normal
3270,12/10/21 4:40,pm,27.481,normal
3271,12/10/21 5:00,pm,27.481,normal
3272,12/10/21 5:20,pm,27.579,normal
3273,12/10/21 5:40,pm,27.161,normal
3274,12/10/21 6:00,pm,26.353,normal
3275,12/10/21 6:20,pm,26.695,normal
3276,12/10/21 6:40,pm,26.573,normal
3277,12/10/21 7:00,pm,25.768,normal
3278,12/10/21 7:20,pm,25.647,normal
3279,12/10/21 7:40,pm,25.331,normal
3280,12/10/21 8:00,pm,25.21,normal
3281,12/10/21 8:20,pm,24.702,normal
3282,12/10/21 8:40,pm,23.905,normal
3283,12/10/21 9:00,pm,23.28,normal
3284,12/10/21 9:20,pm,22.202,normal
3285,12/10/21 9:40,pm,24.146,normal
3286,12/10/21 10:00,pm,22.202,normal
3287,12/10/21 10:20,pm,20.246,normal
3288,12/10/21 10:40,pm,21.557,normal
3289,12/10/21 11:00,pm,20.174,normal
3290,12/10/21 11:20,pm,19.888,normal
3291,12/10/21 11:40,pm,20.412,normal
3292,12/10/22 12:00,am,20.698,normal
3293,12/10/22 12:20,am,20.841,normal
3294,12/10/22 12:40,am,20.936,normal
3295,12/10/22 1:00,am,20.984,normal
3296,12/10/22 1:20,am,20.984,normal
3297,12/10/22 1:40,am,20.984,normal
3298,12/10/22 2:00,am,20.936,normal
3299,12/10/22 2:20,am,19.722,normal
3300,12/10/22 2:40,am,19.222,normal
3301,12/10/22 3:00,am,18.414,normal
3302,12/10/22 3:20,am,17.582,normal
3303,12/10/22 3:40,am,17.249,normal
3304,12/10/22 4:00,am,16.082,normal
3305,12/10/22 4:20,am,15.796,normal
3306,12/10/22 4:40,am,15.796,normal
3307,12/10/22 5:00,am,13.786,normal
3308,12/10/22 5:20,am,13.762,normal
3309,12/10/22 5:40,am,13.714,normal
3310,12/10/22 6:00,am,12.968,normal
3311,12/10/22 6:20,am,13.233,normal
3312,12/10/22 6:40,am,13.137,normal
3313,12/10/22 7:00,am,12.678,normal
3314,12/10/22 7:20,am,13.473,normal
3315,12/10/22 7:40,am,13.546,normal
3316,12/10/22 8:00,am,15.605,normal
3317,12/10/22 8:20,am,15.342,normal
3318,12/10/22 8:40,am,14.625,normal
3319,12/10/22 9:00,am,16.701,normal
3320,12/10/22 9:20,am,23.4,normal
3321,12/10/22 9:40,am,22.513,normal
3322,12/10/22 10:00,am,24.243,normal
3323,12/10/22 10:20,am,24.823,normal
3324,12/10/22 10:40,am,24.75,normal
3325,12/10/22 11:00,am,26.28,normal
3326,12/10/22 11:20,am,26.134,normal
3327,12/10/22 11:40,am,25.987,normal
3328,12/10/22 12:00,pm,27.087,normal
3329,12/10/22 12:20,pm,26.867,normal
3330,12/10/22 12:40,pm,27.161,normal
3331,12/10/22 1:00,pm,27.776,normal
3332,12/10/22 1:20,pm,28.493,normal
3333,12/10/22 1:40,pm,27.924,normal
3334,12/10/22 2:00,pm,27.899,normal
3335,12/10/22 2:20,pm,28.717,normal
3336,12/10/22 2:40,pm,28.493,normal
3337,12/10/22 3:00,pm,28.468,normal
3338,12/10/22 3:20,pm,28.593,normal
3339,12/10/22 3:40,pm,28.493,normal
3340,12/10/22 4:00,pm,27.579,normal
3341,12/10/22 4:20,pm,28.394,normal
3342,12/10/22 4:40,pm,27.751,normal
3343,12/10/22 5:00,pm,27.382,normal
3344,12/10/22 5:20,pm,26.793,normal
3345,12/10/22 5:40,pm,27.014,normal
3346,12/10/22 6:00,pm,26.916,normal
3347,12/10/22 6:20,pm,26.793,normal
3348,12/10/22 6:40,pm,26.426,normal
3349,12/10/22 7:00,pm,26.353,normal
3350,12/10/22 7:20,pm,25.695,normal
3351,12/10/22 7:40,pm,25.671,normal
3352,12/10/22 8:00,pm,24.677,normal
3353,12/10/22 8:20,pm,24.847,normal
3354,12/10/22 8:40,pm,24.46,normal
3355,12/10/22 9:00,pm,24.267,normal
3356,12/10/22 9:20,pm,23.4,normal
3357,12/10/22 9:40,pm,23.088,normal
3358,12/10/22 10:00,pm,21.246,normal
3359,12/10/22 10:20,pm,21.056,normal
3360,12/10/22 10:40,pm,21.032,normal
3361,12/10/22 11:00,pm,19.865,normal
3362,12/10/22 11:20,pm,19.888,normal
3363,12/10/22 11:40,pm,19.674,normal
3364,12/10/23 12:00,am,18.319,normal
3365,12/10/23 12:20,am,17.629,normal
3366,12/10/23 12:40,am,17.986,normal
3367,12/10/23 1:00,am,16.749,normal
3368,12/10/23 1:20,am,15.652,normal
3369,12/10/23 1:40,am,15.652,normal
3370,12/10/23 2:00,am,15.724,normal
3371,12/10/23 2:20,am,14.337,normal
3372,12/10/23 2:40,am,13.738,normal
3373,12/10/23 3:00,am,13.305,normal
3374,12/10/23 3:20,am,13.329,normal
3375,12/10/23 3:40,am,13.449,normal
3376,12/10/23 4:00,am,13.522,normal
3377,12/10/23 4:20,am,13.978,normal
3378,12/10/23 4:40,am,14.074,normal
3379,12/10/23 5:00,am,14.314,normal
3380,12/10/23 5:20,am,15.27,normal
3381,12/10/23 5:40,am,15.055,normal
3382,12/10/23 6:00,am,16.368,normal
3383,12/10/23 6:20,am,16.606,normal
3384,12/10/23 6:40,am,16.773,normal
3385,12/10/23 7:00,am,18.557,normal
3386,12/10/23 7:20,am,18.866,normal
3387,12/10/23 7:40,am,18.794,normal
3388,12/10/23 8:00,am,19.151,normal
3389,12/10/23 8:20,am,20.46,normal
3390,12/10/23 8:40,am,20.341,normal
3391,12/10/23 9:00,am,22.369,normal
3392,12/10/23 9:20,am,22.298,normal
3393,12/10/23 9:40,am,22.202,normal
3394,12/10/23 10:00,am,24.171,normal
3395,12/10/23 10:20,am,24.532,normal
3396,12/10/23 10:40,am,24.508,normal
3397,12/10/23 11:00,am,26.109,normal
3398,12/10/23 11:20,am,26.28,normal
3399,12/10/23 11:40,am,25.793,normal
3400,12/10/23 12:00,pm,27.235,normal
3401,12/10/23 12:20,pm,27.161,normal
3402,12/10/23 12:40,pm,26.573,normal
3403,12/10/23 1:00,pm,28.518,normal
3404,12/10/23 1:20,pm,27.702,normal
3405,12/10/23 1:40,pm,27.308,normal
3406,12/10/23 2:00,pm,27.801,normal
3407,12/10/23 2:20,pm,28.097,normal
3408,12/10/23 2:40,pm,28.097,normal
3409,12/10/23 3:00,pm,28.221,normal
3410,12/10/23 3:20,pm,28.097,normal
3411,12/10/23 3:40,pm,28.196,normal
3412,12/10/23 4:00,pm,27.161,normal
3413,12/10/23 4:20,pm,28.122,normal
3414,12/10/23 4:40,pm,27.259,normal
3415,12/10/23 5:00,pm,26.524,normal
3416,12/10/23 5:20,pm,26.891,normal
3417,12/10/23 5:40,pm,26.769,normal
3418,12/10/23 6:00,pm,26.012,normal
3419,12/10/23 6:20,pm,26.426,normal
3420,12/10/23 6:40,pm,26.231,normal
3421,12/10/23 7:00,pm,24.895,normal
3422,12/10/23 7:20,pm,25.623,normal
3423,12/10/23 7:40,pm,25.404,normal
3424,12/10/23 8:00,pm,24.726,normal
3425,12/10/23 8:20,pm,24.557,normal
3426,12/10/23 8:40,pm,24.291,normal
3427,12/10/23 9:00,pm,22.824,normal
3428,12/10/23 9:20,pm,22.944,normal
3429,12/10/23 9:40,pm,22.8,normal
3430,12/10/23 10:00,pm,21.27,normal
3431,12/10/23 10:20,pm,20.365,normal
3432,12/10/23 10:40,pm,20.555,normal
3433,12/10/23 11:00,pm,20.317,normal
3434,12/10/23 11:20,pm,20.079,normal
3435,12/10/23 11:40,pm,19.651,normal
3436,12/10/24 12:00,am,19.151,normal
3437,12/10/24 12:20,am,18.176,normal
3438,12/10/24 12:40,am,17.819,normal
3439,12/10/24 1:00,am,17.867,normal
3440,12/10/24 1:20,am,15.557,normal
3441,12/10/24 1:40,am,15.366,normal
3442,12/10/24 2:00,am,15.079,normal
3443,12/10/24 2:20,am,14.314,normal
3444,12/10/24 2:40,am,13.906,normal
3445,12/10/24 3:00,am,13.112,normal
3446,12/10/24 3:20,am,12.871,normal
3447,12/10/24 3:40,am,13.185,normal
3448,12/10/24 4:00,am,13.353,normal
3449,12/10/24 4:20,am,13.738,normal
3450,12/10/24 4:40,am,13.954,normal
3451,12/10/24 5:00,am,15.031,normal
3452,12/10/24 5:20,am,14.697,normal
3453,12/10/24 5:40,am,14.433,normal
3454,12/10/24 6:00,am,15.414,normal
3455,12/10/24 6:20,am,16.463,normal
3456,12/10/24 6:40,am,17.106,normal
3457,12/10/24 7:00,am,17.938,normal
3458,12/10/24 7:20,am,19.008,normal
3459,12/10/24 7:40,am,18.461,normal
3460,12/10/24 8:00,am,20.055,normal
3461,12/10/24 8:20,am,20.341,normal
3462,12/10/24 8:40,am,20.365,normal
3463,12/10/24 9:00,am,22.465,normal
3464,12/10/24 9:20,am,22.298,normal
3465,12/10/24 9:40,am,22.226,normal
3466,12/10/24 10:00,am,23.881,normal
3467,12/10/24 10:20,am,24.726,normal
3468,12/10/24 10:40,am,24.726,normal
3469,12/10/24 11:00,am,25.065,normal
3470,12/10/24 11:20,am,26.012,normal
3471,12/10/24 11:40,am,25.963,normal
3472,12/10/24 12:00,pm,26.989,normal
3473,12/10/24 12:20,pm,26.793,normal
3474,12/10/24 12:40,pm,26.769,normal
3475,12/10/24 1:00,pm,27.235,normal
3476,12/10/24 1:20,pm,27.407,normal
3477,12/10/24 1:40,pm,27.431,normal
3478,12/10/24 2:00,pm,27.579,normal
3479,12/10/24 2:20,pm,28.147,normal
3480,12/10/24 2:40,pm,27.998,normal
3481,12/10/24 3:00,pm,27.702,normal
3482,12/10/24 3:20,pm,27.875,normal
3483,12/10/24 3:40,pm,27.653,normal
3484,12/10/24 4:00,pm,27.653,normal
3485,12/10/24 4:20,pm,27.235,normal
3486,12/10/24 4:40,pm,27.308,normal
3487,12/10/24 5:00,pm,26.769,normal
3488,12/10/24 5:20,pm,26.793,normal
3489,12/10/24 5:40,pm,26.989,normal
3490,12/10/24 6:00,pm,25.866,normal
3491,12/10/24 6:20,pm,26.402,normal
3492,12/10/24 6:40,pm,26.451,normal
3493,12/10/24 7:00,pm,25.963,normal
3494,12/10/24 7:20,pm,25.38,normal
3495,12/10/24 7:40,pm,25.21,normal
3496,12/10/24 8:00,pm,24.098,normal
3497,12/10/24 8:20,pm,24.677,normal
3498,12/10/24 8:40,pm,24.171,normal
3499,12/10/24 9:00,pm,22.896,normal
3500,12/10/24 9:20,pm,22.992,normal
3501,12/10/24 9:40,pm,23.088,normal
3502,12/10/24 10:00,pm,22.321,normal
3503,12/10/24 10:20,pm,20.531,normal
3504,12/10/24 10:40,pm,20.531,normal
3505,12/10/24 11:00,pm,20.841,normal
3506,12/10/24 11:20,pm,19.888,normal
3507,12/10/24 11:40,pm,19.651,normal
3508,12/10/25 12:00,am,19.722,normal
3509,12/10/25 12:20,am,17.701,normal
3510,12/10/25 12:40,am,17.819,normal
3511,12/10/25 1:00,am,17.938,normal
3512,12/10/25 1:20,am,15.509,normal
3513,12/10/25 1:40,am,15.461,normal
3514,12/10/25 2:00,am,14.816,normal
3515,12/10/25 2:20,am,14.266,normal
3516,12/10/25 2:40,am,14.218,normal
3517,12/10/25 3:00,am,13.137,normal
3518,12/10/25 3:20,am,12.823,normal
3519,12/10/25 3:40,am,13.112,normal
3520,12/10/25 4:00,am,13.185,normal
3521,12/10/25 4:20,am,13.858,normal
3522,12/10/25 4:40,am,13.858,normal
3523,12/10/25 5:00,am,13.738,normal
3524,12/10/25 5:20,am,14.649,normal
3525,12/10/25 5:40,am,14.29,normal
3526,12/10/25 6:00,am,15.963,normal
3527,12/10/25 6:20,am,16.153,normal
3528,12/10/25 6:40,am,15.557,normal
3529,12/10/25 7:00,am,18.01,normal
3530,12/10/25 7:20,am,18.509,normal
3531,12/10/25 7:40,am,18.224,normal
3532,12/10/25 8:00,am,19.746,normal
3533,12/10/25 8:20,am,20.341,normal
3534,12/10/25 8:40,am,20.317,normal
3535,12/10/25 9:00,am,22.321,normal
3536,12/10/25 9:20,am,22.393,normal
3537,12/10/25 9:40,am,22.25,normal
3538,12/10/25 10:00,am,24.219,normal
3539,12/10/25 10:20,am,24.581,normal
3540,12/10/25 10:40,am,24.291,normal
3541,12/10/25 11:00,am,26.207,normal
3542,12/10/25 11:20,am,26.378,normal
3543,12/10/25 11:40,am,25.817,normal
3544,12/10/25 12:00,pm,25.793,normal
3545,12/10/25 12:20,pm,26.695,normal
3546,12/10/25 12:40,pm,26.524,normal
3547,12/10/25 1:00,pm,26.916,normal
3548,12/10/25 1:20,pm,27.899,normal
3549,12/10/25 1:40,pm,27.284,normal
3550,12/10/25 2:00,pm,27.136,normal
3551,12/10/25 2:20,pm,27.974,normal
3552,12/10/25 2:40,pm,27.801,normal
3553,12/10/25 3:00,pm,27.604,normal
3554,12/10/25 3:20,pm,27.998,normal
3555,12/10/25 3:40,pm,28.147,normal
3556,12/10/25 4:00,pm,27.161,normal
3557,12/10/25 4:20,pm,27.431,normal
3558,12/10/25 4:40,pm,27.161,normal
3559,12/10/25 5:00,pm,26.475,normal
3560,12/10/25 5:20,pm,27.161,normal
3561,12/10/25 5:40,pm,26.793,normal
3562,12/10/25 6:00,pm,26.158,normal
3563,12/10/25 6:20,pm,26.378,normal
3564,12/10/25 6:40,pm,25.987,normal
3565,12/10/25 7:00,pm,25.501,normal
3566,12/10/25 7:20,pm,25.55,normal
3567,12/10/25 7:40,pm,25.428,normal
3568,12/10/25 8:00,pm,24.75,normal
3569,12/10/25 8:20,pm,24.339,normal
3570,12/10/25 8:40,pm,24.339,normal
3571,12/10/25 9:00,pm,23.376,normal
3572,12/10/25 9:20,pm,23.352,normal
3573,12/10/25 9:40,pm,24.823,normal
3574,12/10/25 10:00,pm,22.058,normal
3575,12/10/25 10:20,pm,21.079,normal
3576,12/10/25 10:40,pm,20.317,normal
3577,12/10/25 11:00,pm,20.793,normal
3578,12/10/25 11:20,pm,19.865,normal
3579,12/10/25 11:40,pm,19.127,normal
3580,12/10/26 12:00,am,17.819,normal
3581,12/10/26 12:20,am,17.368,normal
3582,12/10/26 12:40,am,17.344,normal
3583,12/10/26 1:00,am,16.939,normal
3584,12/10/26 1:20,am,15.819,normal
3585,12/10/26 1:40,am,15.724,normal
3586,12/10/26 2:00,am,14.816,normal
3587,12/10/26 2:20,am,13.594,normal
3588,12/10/26 2:40,am,13.473,normal
3589,12/10/26 3:00,am,13.738,normal
3590,12/10/26 3:20,am,13.257,normal
3591,12/10/26 3:40,am,13.257,normal
3592,12/10/26 4:00,am,13.353,normal
3593,12/10/26 4:20,am,13.834,normal
3594,12/10/26 4:40,am,13.786,normal
3595,12/10/26 5:00,am,13.738,normal
3596,12/10/26 5:20,am,14.96,normal
3597,12/10/26 5:40,am,15.247,normal
3598,12/10/26 6:00,am,15.891,normal
3599,12/10/26 6:20,am,16.034,normal
3600,12/10/26 6:40,am,16.368,normal
3601,12/10/26 7:00,am,17.962,normal
3602,12/10/26 7:20,am,18.105,normal
3603,12/10/26 7:40,am,17.891,normal
3604,12/10/26 8:00,am,18.889,normal
3605,12/10/26 8:20,am,19.984,normal
3606,12/10/26 8:40,am,20.984,normal
3607,12/10/26 9:00,am,21.413,normal
3608,12/10/26 9:20,am,22.393,normal
3609,12/10/26 9:40,am,22.513,normal
3610,12/10/26 10:00,am,24.412,normal
3611,12/10/26 10:20,am,24.823,normal
3612,12/10/26 10:40,am,24.605,normal
3613,12/10/26 11:00,am,26.036,normal
3614,12/10/26 11:20,am,26.451,normal
3615,12/10/26 11:40,am,25.768,normal
3616,12/10/26 12:00,pm,26.353,normal
3617,12/10/26 12:20,pm,27.554,normal
3618,12/10/26 12:40,pm,27.21,normal
3619,12/10/26 1:00,pm,27.899,normal
3620,12/10/26 1:20,pm,27.358,normal
3621,12/10/26 1:40,pm,27.333,normal
3622,12/10/26 2:00,pm,28.493,normal
3623,12/10/26 2:20,pm,28.147,normal
3624,12/10/26 2:40,pm,28.593,normal
3625,12/10/26 3:00,pm,28.841,normal
3626,12/10/26 3:20,pm,28.742,normal
3627,12/10/26 3:40,pm,28.023,normal
3628,12/10/26 4:00,pm,27.998,normal
3629,12/10/26 4:20,pm,29.315,normal
3630,12/10/26 4:40,pm,28.048,normal
3631,12/10/26 5:00,pm,27.579,normal
3632,12/10/26 5:20,pm,26.842,normal
3633,12/10/26 5:40,pm,27.53,normal
3634,12/10/26 6:00,pm,25.939,normal
3635,12/10/26 6:20,pm,26.72,normal
3636,12/10/26 6:40,pm,26.353,normal
3637,12/10/26 7:00,pm,24.823,normal
3638,12/10/26 7:20,pm,25.186,normal
3639,12/10/26 7:40,pm,25.162,normal
3640,12/10/26 8:00,pm,23.954,normal
3641,12/10/26 8:20,pm,26.158,normal
3642,12/10/26 8:40,pm,24.122,normal
3643,12/10/26 9:00,pm,22.321,normal
3644,12/10/26 9:20,pm,22.345,normal
3645,12/10/26 9:40,pm,22.537,normal
3646,12/10/26 10:00,pm,21.891,normal
3647,12/10/26 10:20,pm,20.031,normal
3648,12/10/26 10:40,pm,20.698,normal
3649,12/10/26 11:00,pm,21.079,normal
3650,12/10/26 11:20,pm,19.056,normal
3651,12/10/26 11:40,pm,18.937,normal
3652,12/10/27 12:00,am,21.413,normal
3653,12/10/27 12:20,am,17.486,normal
3654,12/10/27 12:40,am,16.963,normal
3655,12/10/27 1:00,am,16.177,normal
3656,12/10/27 1:20,am,15.891,normal
3657,12/10/27 1:40,am,15.461,normal
3658,12/10/27 2:00,am,15.199,normal
3659,12/10/27 2:20,am,13.978,normal
3660,12/10/27 2:40,am,13.642,normal
3661,12/10/27 3:00,am,13.714,normal
3662,12/10/27 3:20,am,12.823,normal
3663,12/10/27 3:40,am,12.992,normal
3664,12/10/27 4:00,am,13.329,normal
3665,12/10/27 4:20,am,13.642,normal
3666,12/10/27 4:40,am,13.594,normal
3667,12/10/27 5:00,am,14.266,normal
3668,12/10/27 5:20,am,14.816,normal
3669,12/10/27 5:40,am,15.533,normal
3670,12/10/27 6:00,am,15.557,normal
3671,12/10/27 6:20,am,15.509,normal
3672,12/10/27 6:40,am,16.439,normal
3673,12/10/27 7:00,am,17.938,normal
3674,12/10/27 7:20,am,18.509,normal
3675,12/10/27 7:40,am,18.033,normal
3676,12/10/27 8:00,am,19.389,normal
3677,12/10/27 8:20,am,20.079,normal
3678,12/10/27 8:40,am,20.507,normal
3679,12/10/27 9:00,am,21.557,normal
3680,12/10/27 9:20,am,22.25,normal
3681,12/10/27 9:40,am,22.417,normal
3682,12/10/27 10:00,am,23.713,normal
3683,12/10/27 10:20,am,24.484,normal
3684,12/10/27 10:40,am,24.267,normal
3685,12/10/27 11:00,am,26.158,normal
3686,12/10/27 11:20,am,26.304,normal
3687,12/10/27 11:40,am,25.963,normal
3688,12/10/27 12:00,pm,27.161,normal
3689,12/10/27 12:20,pm,27.21,normal
3690,12/10/27 12:40,pm,26.769,normal
3691,12/10/27 1:00,pm,27.702,normal
3692,12/10/27 1:20,pm,27.407,normal
3693,12/10/27 1:40,pm,26.329,normal
3694,12/10/27 2:00,pm,27.161,normal
3695,12/10/27 2:20,pm,28.147,normal
3696,12/10/27 2:40,pm,27.653,normal
3697,12/10/27 3:00,pm,27.949,normal
3698,12/10/27 3:20,pm,28.717,normal
3699,12/10/27 3:40,pm,28.32,normal
3700,12/10/27 4:00,pm,26.891,normal
3701,12/10/27 4:20,pm,27.333,normal
3702,12/10/27 4:40,pm,27.407,normal
3703,12/10/27 5:00,pm,26.549,normal
3704,12/10/27 5:20,pm,26.72,normal
3705,12/10/27 5:40,pm,26.916,normal
3706,12/10/27 6:00,pm,25.55,normal
3707,12/10/27 6:20,pm,26.549,normal
3708,12/10/27 6:40,pm,25.89,normal
3709,12/10/27 7:00,pm,25.55,normal
3710,12/10/27 7:20,pm,25.307,normal
3711,12/10/27 7:40,pm,25.234,normal
3712,12/10/27 8:00,pm,24.653,normal
3713,12/10/27 8:20,pm,24.219,normal
3714,12/10/27 8:40,pm,24.122,normal
3715,12/10/27 9:00,pm,23.93,normal
3716,12/10/27 9:20,pm,23.521,normal
3717,12/10/27 9:40,pm,22.896,normal
3718,12/10/27 10:00,pm,21.223,normal
3719,12/10/27 10:20,pm,20.889,normal
3720,12/10/27 10:40,pm,20.555,normal
3721,12/10/27 11:00,pm,19.508,normal
3722,12/10/27 11:20,pm,20.031,normal
3723,12/10/27 11:40,pm,20.103,normal
3724,12/10/28 12:00,am,18.152,normal
3725,12/10/28 12:20,am,17.558,normal
3726,12/10/28 12:40,am,17.748,normal
3727,12/10/28 1:00,am,17.962,normal
3728,12/10/28 1:20,am,15.533,normal
3729,12/10/28 1:40,am,15.438,normal
3730,12/10/28 2:00,am,15.199,normal
3731,12/10/28 2:20,am,13.858,normal
3732,12/10/28 2:40,am,14.218,normal
3733,12/10/28 3:00,am,13.04,normal
3734,12/10/28 3:20,am,13.112,normal
3735,12/10/28 3:40,am,13.305,normal
3736,12/10/28 4:00,am,13.954,normal
3737,12/10/28 4:20,am,13.834,normal
3738,12/10/28 4:40,am,14.146,normal
3739,12/10/28 5:00,am,14.266,normal
3740,12/10/28 5:20,am,15.103,normal
3741,12/10/28 5:40,am,15.055,normal
3742,12/10/28 6:00,am,16.749,normal
3743,12/10/28 6:20,am,16.32,normal
3744,12/10/28 6:40,am,16.272,normal
3745,12/10/28 7:00,am,18.366,normal
3746,12/10/28 7:20,am,18.747,normal
3747,12/10/28 7:40,am,18.319,normal
3748,12/10/28 8:00,am,19.555,normal
3749,12/10/28 8:20,am,20.103,normal
3750,12/10/28 8:40,am,20.341,normal
3751,12/10/28 9:00,am,21.7,normal
3752,12/10/28 9:20,am,22.298,normal
3753,12/10/28 9:40,am,22.393,normal
3754,12/10/28 10:00,am,23.978,normal
3755,12/10/28 10:20,am,24.75,normal
3756,12/10/28 10:40,am,24.46,normal
3757,12/10/28 11:00,am,26.304,normal
3758,12/10/28 11:20,am,26.256,normal
3759,12/10/28 11:40,am,26.304,normal
3760,12/10/28 12:00,pm,27.358,normal
3761,12/10/28 12:20,pm,26.402,normal
3762,12/10/28 12:40,pm,26.842,normal
3763,12/10/28 1:00,pm,26.622,normal
3764,12/10/28 1:20,pm,28.023,normal
3765,12/10/28 1:40,pm,27.431,normal
3766,12/10/28 2:00,pm,27.949,normal
3767,12/10/28 2:20,pm,28.717,normal
3768,12/10/28 2:40,pm,28.369,normal
3769,12/10/28 3:00,pm,27.85,normal
3770,12/10/28 3:20,pm,28.097,normal
3771,12/10/28 3:40,pm,28.493,normal
3772,12/10/28 4:00,pm,27.677,normal
3773,12/10/28 4:20,pm,27.407,normal
3774,12/10/28 4:40,pm,27.456,normal
3775,12/10/28 5:00,pm,27.333,normal
3776,12/10/28 5:20,pm,27.161,normal
3777,12/10/28 5:40,pm,26.72,normal
3778,12/10/28 6:00,pm,26.061,normal
3779,12/10/28 6:20,pm,26.695,normal
3780,12/10/28 6:40,pm,26.426,normal
3781,12/10/28 7:00,pm,25.283,normal
3782,12/10/28 7:20,pm,25.671,normal
3783,12/10/28 7:40,pm,25.331,normal
3784,12/10/28 8:00,pm,24.098,normal
3785,12/10/28 8:20,pm,24.605,normal
3786,12/10/28 8:40,pm,24.436,normal
3787,12/10/28 9:00,pm,23.954,normal
3788,12/10/28 9:20,pm,23.833,normal
3789,12/10/28 9:40,pm,23.737,normal
3790,12/10/28 10:00,pm,21.175,normal
3791,12/10/28 10:20,pm,21.032,normal
3792,12/10/28 10:40,pm,20.055,normal
3793,12/10/28 11:00,pm,20.555,normal
3794,12/10/28 11:20,pm,20.222,normal
3795,12/10/28 11:40,pm,19.175,normal
3796,12/10/29 12:00,am,18.105,normal
3797,12/10/29 12:20,am,17.463,normal
3798,12/10/29 12:40,am,17.843,normal
3799,12/10/29 1:00,am,16.963,normal
3800,12/10/29 1:20,am,15.986,normal
3801,12/10/29 1:40,am,15.509,normal
3802,12/10/29 2:00,am,14.242,normal
3803,12/10/29 2:20,am,14.002,normal
3804,12/10/29 2:40,am,14.05,normal
3805,12/10/29 3:00,am,13.954,normal
3806,12/10/29 3:20,am,13.353,normal
3807,12/10/29 3:40,am,13.353,normal
3808,12/10/29 4:00,am,13.401,normal
3809,12/10/29 4:20,am,13.473,normal
3810,12/10/29 4:40,am,13.546,normal
3811,12/10/29 5:00,am,14.888,normal
3812,12/10/29 5:20,am,15.605,normal
3813,12/10/29 5:40,am,15.031,normal
3814,12/10/29 6:00,am,15.748,normal
3815,12/10/29 6:20,am,16.558,normal
3816,12/10/29 6:40,am,16.487,normal
3817,12/10/29 7:00,am,18.129,normal
3818,12/10/29 7:20,am,18.961,normal
3819,12/10/29 7:40,am,18.937,normal
3820,12/10/29 8:00,am,19.365,normal
3821,12/10/29 8:20,am,20.269,normal
